reaction_id,cluster,metric,value
ATPt_m,5,frac_fixed,0.0
ATPt_m,5,frac_variable,1.0
ATPt_m,5,frac_bidirectional,0.0
ATPt_m,6,minimum,0.0016873524870721149
ATPt_m,6,maximum,626.545480522564
ATPt_m,6,mean_range,608.2507958514803
ATPt_m,6,mean_midpoint,305.197782236882
ATPt_m,6,median_range,609.804792528387
ATPt_m,6,median_midpoint,306.2245144375353
ATPt_m,6,std_range,11.13789036983611
ATPt_m,6,frac_fixed,0.0
ATPt_m,6,frac_variable,1.0
ATPt_m,6,frac_bidirectional,0.0
ATPt_m,7,minimum,0.031112320274154927
ATPt_m,7,maximum,635.8923630232653
ATPt_m,7,mean_range,629.1360305195803
