reaction_id,cluster,metric,value
PINAt_e,8,mean_midpoint,130.11585993713462
PINAt_e,8,median_range,251.88201574791657
PINAt_e,8,median_midpoint,130.11585993713274
PINAt_e,8,std_range,2.1311351427625786
PINAt_e,8,frac_fixed,0.0
PINAt_e,8,frac_variable,1.0
PINAt_e,8,frac_bidirectional,0.0
PINAt_e,9,minimum,2.566888299523157
PINAt_e,9,maximum,266.61269429745187
PINAt_e,9,mean_range,260.1353616825901
PINAt_e,9,mean_midpoint,133.28380815691904
PINAt_e,9,median_range,260.6275854425553
PINAt_e,9,median_midpoint,133.44819764326752
PINAt_e,9,std_range,2.6135360590428642
PINAt_e,9,frac_fixed,0.0
PINAt_e,9,frac_variable,1.0
PINAt_e,9,frac_bidirectional,0.0
PINAt_e,10,minimum,0.0
PINAt_e,10,maximum,303.6718454250965
PINAt_e,10,mean_range,292.33057338808777
PINAt_e,10,mean_midpoint,146.16528669404389
PINAt_e,10,median_range,292.26902969350914
PINAt_e,10,median_midpoint,146.13451484675457
PINAt_e,10,std_range,7.104549936709138
PINAt_e,10,frac_fixed,0.0
PINAt_e,10,frac_variable,1.0
PINAt_e,10,frac_bidirectional,0.0
PINAt_e,11,minimum,0.1076496021610096
PINAt_e,11,maximum,278.9657446733321
PINAt_e,11,mean_range,272.22416095978184
PINAt_e,11,mean_midpoint,137.32114171410527
PINAt_e,11,median_range,272.021653960431
PINAt_e,11,median_midpoint,137.25350982732417
PINAt_e,11,std_range,4.262698935536506
PINAt_e,11,frac_fixed,0.0
PINAt_e,11,frac_variable,1.0
PINAt_e,11,frac_bidirectional,0.0
NAHCO3CLt_e,1,minimum,3.599392001205331
NAHCO3CLt_e,1,maximum,8.599392001206262
NAHCO3CLt_e,1,mean_range,4.999999999996293
NAHCO3CLt_e,1,mean_midpoint,6.099392001204021
NAHCO3CLt_e,1,median_range,4.999999999999988
NAHCO3CLt_e,1,median_midpoint,6.099392001205851
NAHCO3CLt_e,1,std_range,2.380280973074929e-11
NAHCO3CLt_e,1,frac_fixed,0.0
NAHCO3CLt_e,1,frac_variable,1.0
NAHCO3CLt_e,1,frac_bidirectional,0.0
NAHCO3CLt_e,2,minimum,0.0
NAHCO3CLt_e,2,maximum,20.0
NAHCO3CLt_e,2,mean_range,20.0
NAHCO3CLt_e,2,mean_midpoint,10.0
NAHCO3CLt_e,2,median_range,20.0
NAHCO3CLt_e,2,median_midpoint,10.0
NAHCO3CLt_e,2,std_range,0.0
NAHCO3CLt_e,2,frac_fixed,0.0
NAHCO3CLt_e,2,frac_variable,1.0
NAHCO3CLt_e,2,frac_bidirectional,0.0
NAHCO3CLt_e,3,minimum,0.0
NAHCO3CLt_e,3,maximum,20.0
NAHCO3CLt_e,3,mean_range,20.0
NAHCO3CLt_e,3,mean_midpoint,10.0
NAHCO3CLt_e,3,median_range,20.0
NAHCO3CLt_e,3,median_midpoint,10.0
NAHCO3CLt_e,3,std_range,0.0
NAHCO3CLt_e,3,frac_fixed,0.0
NAHCO3CLt_e,3,frac_variable,1.0
NAHCO3CLt_e,3,frac_bidirectional,0.0
NAHCO3CLt_e,4,minimum,1.879513600965277
NAHCO3CLt_e,4,maximum,11.785842714889581
NAHCO3CLt_e,4,mean_range,8.270972853566512
NAHCO3CLt_e,4,mean_midpoint,6.588262408558359
NAHCO3CLt_e,4,median_range,8.434430379746857
NAHCO3CLt_e,4,median_midpoint,6.612692310910342
NAHCO3CLt_e,4,std_range,1.0770292379738962
NAHCO3CLt_e,4,frac_fixed,0.0
NAHCO3CLt_e,4,frac_variable,1.0
NAHCO3CLt_e,4,frac_bidirectional,0.0
NAHCO3CLt_e,5,minimum,3.152703805153504
NAHCO3CLt_e,5,maximum,9.426979533500003
NAHCO3CLt_e,5,mean_range,5.7282390972261314
NAHCO3CLt_e,5,mean_midpoint,6.208232569454994
NAHCO3CLt_e,5,median_range,5.73594936708903
NAHCO3CLt_e,5,median_midpoint,6.20938492471365
NAHCO3CLt_e,5,std_range,0.42833088279194137
NAHCO3CLt_e,5,frac_fixed,0.0
NAHCO3CLt_e,5,frac_variable,1.0
NAHCO3CLt_e,5,frac_bidirectional,0.0
NAHCO3CLt_e,6,minimum,0.0
NAHCO3CLt_e,6,maximum,20.0
NAHCO3CLt_e,6,mean_range,19.08876069245873
NAHCO3CLt_e,6,mean_midpoint,9.544380346229365
NAHCO3CLt_e,6,median_range,20.0
NAHCO3CLt_e,6,median_midpoint,10.0
NAHCO3CLt_e,6,std_range,1.2286017767296784
NAHCO3CLt_e,6,frac_fixed,0.0
NAHCO3CLt_e,6,frac_variable,1.0
NAHCO3CLt_e,6,frac_bidirectional,0.0
NAHCO3CLt_e,7,minimum,0.0
NAHCO3CLt_e,7,maximum,15.928228642676446
NAHCO3CLt_e,7,mean_range,13.335444869217723
NAHCO3CLt_e,7,mean_midpoint,7.375754230000432
NAHCO3CLt_e,7,median_range,13.340759493670863
NAHCO3CLt_e,7,median_midpoint,7.345978467630664
NAHCO3CLt_e,7,std_range,1.78630040862434
NAHCO3CLt_e,7,frac_fixed,0.0
NAHCO3CLt_e,7,frac_variable,1.0
NAHCO3CLt_e,7,frac_bidirectional,0.0
NAHCO3CLt_e,8,minimum,3.2554163211568903
NAHCO3CLt_e,8,maximum,9.236682143949189
NAHCO3CLt_e,8,mean_range,5.735949367088972
NAHCO3CLt_e,8,mean_midpoint,6.209384924713777
NAHCO3CLt_e,8,median_range,5.735949367091126
NAHCO3CLt_e,8,median_midpoint,6.209384924713891
NAHCO3CLt_e,8,std_range,0.24531645569602914
NAHCO3CLt_e,8,frac_fixed,0.0
NAHCO3CLt_e,8,frac_variable,1.0
NAHCO3CLt_e,8,frac_bidirectional,0.0
NAHCO3CLt_e,9,minimum,1.8795136009605287
NAHCO3CLt_e,9,maximum,11.785842714889782
NAHCO3CLt_e,9,mean_range,8.222476962025027
NAHCO3CLt_e,9,mean_midpoint,6.581014348940034
NAHCO3CLt_e,9,median_range,8.434430379745354
NAHCO3CLt_e,9,median_midpoint,6.61269231090974
NAHCO3CLt_e,9,std_range,1.1253985384294078
NAHCO3CLt_e,9,frac_fixed,0.0
NAHCO3CLt_e,9,frac_variable,1.0
NAHCO3CLt_e,9,frac_bidirectional,0.0
NAHCO3CLt_e,10,minimum,0.0
NAHCO3CLt_e,10,maximum,20.0
NAHCO3CLt_e,10,mean_range,19.15939878293621
NAHCO3CLt_e,10,mean_midpoint,9.579699391468106
NAHCO3CLt_e,10,median_range,20.0
NAHCO3CLt_e,10,median_midpoint,10.0
NAHCO3CLt_e,10,std_range,1.2073063052155555
NAHCO3CLt_e,10,frac_fixed,0.0
NAHCO3CLt_e,10,frac_variable,1.0
NAHCO3CLt_e,10,frac_bidirectional,0.0
NAHCO3CLt_e,11,minimum,0.0
NAHCO3CLt_e,11,maximum,15.928228642677015
NAHCO3CLt_e,11,mean_range,13.382197156804034
NAHCO3CLt_e,11,mean_midpoint,7.381892486008008
NAHCO3CLt_e,11,median_range,13.340759493671994
NAHCO3CLt_e,11,median_midpoint,7.3459784676314674
NAHCO3CLt_e,11,std_range,1.7707946712959566
NAHCO3CLt_e,11,frac_fixed,0.0
NAHCO3CLt_e,11,frac_variable,1.0
NAHCO3CLt_e,11,frac_bidirectional,0.0
PIt_e,1,minimum,4.413658244176098
PIt_e,1,maximum,243.82062651543316
PIt_e,1,mean_range,239.40696827122673
PIt_e,1,mean_midpoint,124.11714237979076
PIt_e,1,median_range,239.4069682712244
PIt_e,1,median_midpoint,124.11714237978958
PIt_e,1,std_range,1.6210238378703744e-11
PIt_e,1,frac_fixed,0.0
PIt_e,1,frac_variable,1.0
PIt_e,1,frac_bidirectional,0.0
PIt_e,2,minimum,-0.22
PIt_e,2,maximum,304.6220800693901
PIt_e,2,mean_range,304.84208006938974
PIt_e,2,mean_midpoint,152.20104003469484
PIt_e,2,median_range,304.8420800693898
PIt_e,2,median_midpoint,152.20104003469487
PIt_e,2,std_range,2.3995734090028045e-13
PIt_e,2,frac_fixed,0.0
PIt_e,2,frac_variable,1.0
PIt_e,2,frac_bidirectional,1.0
PIt_e,3,minimum,-0.22
PIt_e,3,maximum,304.62208006939017
PIt_e,3,mean_range,304.8420800693902
PIt_e,3,mean_midpoint,152.20104003469507
PIt_e,3,median_range,304.8420800693902
PIt_e,3,median_midpoint,152.20104003469507
PIt_e,3,std_range,0.0
PIt_e,3,frac_fixed,0.0
PIt_e,3,frac_variable,1.0
PIt_e,3,frac_bidirectional,1.0
PIt_e,4,minimum,2.346888299525129
PIt_e,4,maximum,266.57673259326646
PIt_e,4,mean_range,260.4290263302164
PIt_e,4,mean_midpoint,133.19194203094622
PIt_e,4,median_range,260.8089266105634
PIt_e,4,median_midpoint,133.31886822727034
PIt_e,4,std_range,2.5031806060601105
PIt_e,4,frac_fixed,0.0
PIt_e,4,frac_variable,1.0
PIt_e,4,frac_bidirectional,0.0
PIt_e,5,minimum,3.7472908014988713
PIt_e,5,maximum,259.5356877561935
PIt_e,5,mean_range,250.735700181457
PIt_e,5,mean_midpoint,129.3486656150159
PIt_e,5,median_range,252.05841218159435
PIt_e,5,median_midpoint,129.98405815397115
PIt_e,5,std_range,4.933995555244449
PIt_e,5,frac_fixed,0.0
PIt_e,5,frac_variable,1.0
PIt_e,5,frac_bidirectional,0.0
PIt_e,6,minimum,-0.22
PIt_e,6,maximum,303.67094638248824
PIt_e,6,mean_range,291.9894310361416
PIt_e,6,mean_midpoint,145.7747155180708
PIt_e,6,median_range,291.96025369418936
PIt_e,6,median_midpoint,145.76012684709465
PIt_e,6,std_range,7.032962949304983
PIt_e,6,frac_fixed,0.0
PIt_e,6,frac_variable,1.0
PIt_e,6,frac_bidirectional,1.0
PIt_e,7,minimum,-0.11235039782111239
PIt_e,7,maximum,278.94147052300343
PIt_e,7,mean_range,272.309031865004
PIt_e,7,mean_midpoint,137.1610991831059
PIt_e,7,median_range,272.2119855544778
PIt_e,7,median_midpoint,137.12867562434684
PIt_e,7,std_range,4.310246840160054
PIt_e,7,frac_fixed,0.0
PIt_e,7,frac_variable,1.0
PIt_e,7,frac_bidirectional,0.10526315789473684
PIt_e,8,minimum,3.860265959428896
PIt_e,8,maximum,258.05026280510657
PIt_e,8,mean_range,252.05841218159665
PIt_e,8,mean_midpoint,129.9840581539725
PIt_e,8,median_range,252.0584121815944
PIt_e,8,median_midpoint,129.98405815397172
PIt_e,8,std_range,2.131584664067048
PIt_e,8,frac_fixed,0.0
PIt_e,8,frac_variable,1.0
PIt_e,8,frac_bidirectional,0.0
PIt_e,9,minimum,2.3468882995234916
PIt_e,9,maximum,266.5767325932668
PIt_e,9,mean_range,260.31631446418726
PIt_e,9,mean_midpoint,133.15428454771796
PIt_e,9,median_range,260.80892661056384
